listing_id,price,nbhood_full,description,room_type,host_name,last_review
26191770,131.0,"Manhattan, Financial District",Modern New York City Penthouse w/ Incredible Views,entire_home/apt,Caitie,2019-05-31
26193643,125.0,"Manhattan, East Village","Cute, Cozy, East Village 1BR Apartment!",entire_home/apt,Elise,2019-07-01
26193678,60.0,"Manhattan, Harlem",Manhattan Apartment - Near North Central Park,private_room,Gabrielle,2019-01-01
26194075,155.0,"Manhattan, Hell's Kitchen",Zen Den in X's Square!,private_room,Beto,2019-06-15
26194357,120.0,"Brooklyn, East New York",Leli’s Modern Luxe Apartment,private_room,Leli,2019-04-28
26194606,200.0,"Brooklyn, Fort Hamilton",Brooklyn Oasis in Beautiful Bay Ridge,entire_home/apt,Anthony,2019-06-11
26196029,95.0,"Brooklyn, Williamsburg",PRIME Williamsburg Big Quiet room Private Balcony,private_room,Freddie,2019-06-30
26196660,38.0,"Brooklyn, Brighton Beach",Brighton Beach the room,private_room,Marina,2019-06-17
26198109,187.0,"Manhattan, Murray Hill",Modern 1BR in Midtown East by Sonder,entire_home/apt,Sonder,2019-06-01
26198481,50.0,"Queens, Arverne",Far Rockaway Home near the Beach,entire_home/apt,Mickey,2019-07-07
26199962,249.0,"Manhattan, Upper East Side",BELLA CASA large Studio - 5 mins to Times Square!!,entire_home/apt,Eddie&Vlad,2019-06-07
26200203,60.0,"Queens, Woodside",Bright 2BR Apartment in Woodside,private_room,Suah,2019-06-23
26201442,90.0,"Manhattan, Harlem","Private, Comfy Room, 2 blocks from Central Park",private_room,Birim,2019-06-15
26201913,165.0,"Brooklyn, Brownsville","Beautiful, spacious 2 bed, Crown Heights apartment",entire_home/apt,Thomas,2019-06-29
26202688,108.0,"Brooklyn, Bedford-Stuyvesant",Suite Monroe,entire_home/apt,Monique And Colin,2019-06-23
26203807,55.0,"Brooklyn, Crown Heights","SPACIOUS ARTSY room w/ rooftop, 25 min>Manhattan",private_room,Alejandro,2019-05-12
26205265,499.0,"Manhattan, Gramercy",HUGE APT on border of EAST VILLAGE & GRAMERCY!,entire_home/apt,Mike,2019-06-30
26219420,75.0,"Queens, Jamaica","Welcome To Safe Space-warm, clean and friendly!",private_room,Chris,2019-06-26
26220343,99.0,"Manhattan, Upper East Side",Stylish & Cozy Private Studio Apartment (UES),entire_home/apt,Judah,2019-04-21
26221423,155.0,"Queens, Long Island City",Cozy 2BR in Trendy LIC! 1 Stop From Manhattan!!!,entire_home/apt,Steve,2019-07-03
26223279,50.0,"Queens, Flushing",和缘浪漫民宿,private_room,Feng,2019-02-23
26224149,75.0,"Brooklyn, Sheepshead Bay",Brooklyn home with the view,private_room,Marsha,2019-05-08
26224487,50.0,"Staten Island, Stapleton",3 bedroom 1200sq ft apt with exposed brick & deck,private_room,Alexis,2019-07-07
26224538,220.0,"Brooklyn, Bedford-Stuyvesant",Modern light and bright townhouse in Brooklyn.,entire_home/apt,Monica,2019-07-02
26225021,90.0,"Brooklyn, Bedford-Stuyvesant",Cozy room/creative space in modern bed stuy home.,private_room,Titi,2019-06-29
26227629,75.0,"Brooklyn, Bay Ridge",Spacious and Sunny Studio,entire_home/apt,Natalya,2019-05-19
26228457,60.0,"Brooklyn, South Slope",Brooklyn Brownstone (blue bedroom - single bed),private_room,Julie,2019-06-02
26232656,100.0,"Queens, Astoria","Bright, spacious 1BD apt near 30th Ave in Astoria",entire_home/apt,Julie,2019-06-29
26235821,75.0,"Manhattan, Upper East Side",Wonderful Location on East 68th st,shared_room,Anna,2019-06-14
26235873,10.0,"Queens, Jamaica",Voted #1 Airbnb In NYC,entire_home/apt,Maria,2019-07-06
26236138,58.0,"Manhattan, Washington Heights",Spacious private bedroom in Manhattan,private_room,Nuttamon,2019-06-20
26238688,60.0,"Queens, Woodside",Super Cozy Studio Apartment,entire_home/apt,Myrto,2019-01-07
26247578,369.0,"Manhattan, Hell's Kitchen",FURNISHED 2BR 1BA BY CENTRAL PARK!!,entire_home/apt,Ali,2019-04-10
26249499,150.0,"Manhattan, Hell's Kitchen",Large private bedroom near Times sq 23B4,private_room,John,2019-06-01
26249544,63.0,"Brooklyn, Bedford-Stuyvesant",Comfy Room with Private Insuite Bathroom,private_room,Diana,2019-07-06
26250185,219.0,"Manhattan, Financial District",LYRIC - Hotel Studio Suite with Kitchen,entire_home/apt,Lyric At 70 Pine,2019-07-07
26250574,171.0,"Brooklyn, Greenpoint",Perfect Pied-à-Terre,entire_home/apt,Erika & Brett,2019-06-16
26251284,309.0,"Manhattan, Financial District","LYRIC - 1 Bedroom Suite, 1 Bath, Kitchen",entire_home/apt,Lyric At 70 Pine,2019-03-23
26251659,650.0,"Manhattan, Financial District","LYRIC - 2 Bedroom Suite, 1 Bath, Kitchen",entire_home/apt,Lyric At 70 Pine,2019-05-19
26252069,80.0,"Manhattan, Hell's Kitchen",Beautiful cozy apartment in Midtown West,shared_room,Jacob,2019-06-19
26252097,50.0,"Queens, Woodside",Comfy Room for a NYC Stay,private_room,Ana,2019-05-27
26253804,65.0,"Manhattan, Hell's Kitchen",Hell's Kitchen Living Room Retreat,shared_room,Andrea,2019-06-23
26254953,95.0,"Brooklyn, Bedford-Stuyvesant",Gorgeous & spacious room in Bed-Stuy,private_room,Megan,2019-05-29
26255080,142.0,"Bronx, Allerton",♥♥♥ Entire House with Backyard & Superfast WiFi♥♥♥,entire_home/apt,William,2019-07-01
26255392,150.0,"Manhattan, Upper East Side",Large one bedroom on the Upper East Side.,entire_home/apt,Lisa,2019-07-01
26256019,55.0,"Queens, Long Island City",Private Room in the Heart of New York,private_room,Oni,2019-06-30
26257823,39.0,"Brooklyn, Bushwick",Sunny Lofted Bedroom in Spacious Shared Apt.,private_room,John,2019-06-25
26257903,80.0,"Brooklyn, Cobble Hill",Eco Chic King Size Bedroom in Amazing Neighborhood,private_room,Gennaro,2019-06-16
26258306,65.0,"Manhattan, Washington Heights",Private Manhattan 1BR w/ a view & light,entire_home/apt,Abigail,2019-03-31
26258351,75.0,"Staten Island, Rossville",Escape NYC in the Borough of Parks!,entire_home/apt,Taryn,2019-07-01
26259541,94.0,"Brooklyn, Williamsburg",Cozy sunny loft in East Williamsburg,private_room,Olya,2019-06-23
26260516,91.0,"Manhattan, Little Italy",Bright room between SoHo/NoHo/LES,private_room,Yosh,2019-04-23
26268189,60.0,"Brooklyn, Bushwick",!Captivating Private Room,private_room,Elsie,2019-06-15
26270906,73.0,"Queens, Briarwood",Perfect spot near Kennedy airport,shared_room,Marj,2019-05-20
26271688,34.0,"Queens, Sunnyside",Affordable Sunnyside Room. Comfortable Quiet Safe.,private_room,Kazuya,2019-03-24
26272163,67.0,"Brooklyn, Williamsburg",Gorgeous Bedroom steps from local stores!,private_room,Nina,2019-05-31
26272421,170.0,"Manhattan, Upper East Side",Upper East Side/ Midtown Studio,entire_home/apt,Corey,2019-01-02
26274490,50.0,"Staten Island, Port Richmond",Cozy Stay!!,private_room,Genny,2019-06-23
26274952,100.0,"Staten Island, Concord",Entire Apartment in House! 20mins to FREE ferry!,entire_home/apt,Petya,2019-07-01
26275024,65.0,"Queens, Rego Park",“Comfort Inn” Queens. NON-SMOKERS ONLY.,shared_room,Joy,2019-06-30
26275643,220.0,"Manhattan, Upper East Side",Modern Elegance on the Upper East Side,entire_home/apt,Ash,2019-04-09
26278372,120.0,"Brooklyn, Flatbush","Private apartment with a view, stunning location.",entire_home/apt,Alfredo,2019-06-12
26278431,120.0,"Manhattan, Midtown",HUGE Private Bedroom in Midtown Manhattan!,private_room,Param,2019-06-05
26280662,66.0,"Brooklyn, Park Slope","Huge room in beautiful park slope, by barclay ctr",private_room,Debbie,2019-05-19
26280689,80.0,"Manhattan, East Harlem",Artistic Room in walking distance to Central Park,private_room,Vlad,2019-07-07
26281121,80.0,"Manhattan, East Harlem",Quiet bedroom in walking distance to Central Park,private_room,Vlad,2019-05-20
26290174,129.0,"Queens, Long Island City",Queens home steps from subway!!,entire_home/apt,Vik,2019-06-16
26293088,200.0,"Manhattan, West Village",Sunny & Rustic one-bedroom in the West Village!,entire_home/apt,Nick,2019-06-03
26294354,55.0,"Brooklyn, Bedford-Stuyvesant",Organic Bohemian Pad in Brooklyn,private_room,Sadie,2019-07-04
26294658,40.0,"Brooklyn, Bedford-Stuyvesant",Entire 2nd Floor with Private Bath,private_room,Lucy,2019-05-28
26295421,55.0,"Staten Island, Port Richmond",Cozy place II,private_room,Genny,2019-06-15
26297402,75.0,"Brooklyn, Crown Heights","Cozy, sunny oasis in the heart of Crown Heights",private_room,Lisa,2019-06-05
26297631,75.0,"Brooklyn, Flatbush",Charming spacious garden level apt,entire_home/apt,Sarah,2019-07-05
26298570,67.0,"Brooklyn, Kensington",Private Room in brand new building and posh neighborhood,private_room,Muhammad,2019-04-28
26300797,250.0,"Brooklyn, Crown Heights","Luxury 4BR Home, Spacious & Central to Trains",entire_home/apt,Nicole,2019-06-16
26301985,125.0,"Brooklyn, Cypress Hills",Entire 2 Bedroom Elegant Suite w Modern Amenities,entire_home/apt,Akem & Terry,2019-07-06
26303788,59.0,"Manhattan, Washington Heights",Cozy sanctuary/Big master bedroom/NYC/The Heights,private_room,Jess,2019-04-08
26304486,195.0,"Brooklyn, Greenpoint",Bright & Sunny Brooklyn 1BDR with Amazing Views,entire_home/apt,Alexandra,2019-06-09
26304847,50.0,"Manhattan, Inwood",Sound Bath Sanctuary I Manhattan,private_room,Joule,2019-06-18
26304871,79.0,"Bronx, Bronxdale",New York City (Downtown) accessibly sleeps 6,entire_home/apt,Zoraida,2019-06-24
26311285,37.0,"Brooklyn, Greenpoint",Amazing & Quite shared room near L train,shared_room,Sergii,2019-02-04
26313558,295.0,"Manhattan, Upper West Side",Newly Renovated 2B/2B Skyline & River views BBQ,entire_home/apt,Juan,2019-06-09
26318555,265.0,"Manhattan, Upper West Side",Beautiful 1BDR UWS Apartment Close to Central Park,entire_home/apt,Sara,2019-05-22
26320074,449.0,"Brooklyn, Prospect Heights",3BR/2Bath Duplex Parkslope (15 min to Manhattan),entire_home/apt,Laurence,2019-06-30
26322941,195.0,"Brooklyn, Cobble Hill","Cobble Hill Retreat, 1-Bedroom Garden Apartment",entire_home/apt,Anne,2019-07-03
26323287,59.0,"Brooklyn, East Flatbush",C C's Honeyroom 30 minutes to Manhattan.,private_room,Christiana,2019-07-07
26325637,100.0,"Brooklyn, Bedford-Stuyvesant",Comfortable one bedroom apartment,entire_home/apt,Shalisa,2019-06-30
26326115,80.0,"Manhattan, East Harlem",East Harlem room,private_room,Veronica,2019-06-27
26327565,45.0,"Queens, St. Albans",Queens home in quiet neighborhood,private_room,Maria,2019-06-30
26327970,125.0,"Bronx, City Island",Island with City Benefits,entire_home/apt,Noemi,2019-07-07
26329644,85.0,"Manhattan, Financial District",Spacious Private Bedroom in Financial District,private_room,Emil,2019-06-21
26330526,250.0,"Manhattan, Harlem","Sugar Hill  House w/ 2 bdrms,  den rm & 2 bathrms",entire_home/apt,Mich,2019-06-21
26331103,40.0,"Staten Island, West Brighton",room b,private_room,Elvis,2019-07-04
26332425,150.0,"Brooklyn, Clinton Hill",Luxurious Brownstone near Pratt with Breakfast!,private_room,Errol,2019-06-28
26332468,229.0,"Brooklyn, Park Slope","3BR renovated private apartment, prime Park Slope!",entire_home/apt,Anh & David,2019-07-05
26333121,67.0,"Manhattan, Harlem",Cute Room. Manhattan. 20 min train to Time Square!,private_room,Angelica,2019-06-30
26334022,69.0,"Manhattan, Harlem",Master bedroom. 20 min. train to Time Square!,private_room,Angelica,2019-06-15
26334347,51.0,"Brooklyn, Williamsburg","1BR in Newly Renovated Apartment - Rm A, Bushwick!",private_room,Ada,2019-06-17
26334886,275.0,"Brooklyn, Sunset Park",Park Slope Secret Garden,entire_home/apt,Patty,2019-01-01
26336898,75.0,"Manhattan, Upper East Side",NYC cozy room in Upper East Side,private_room,Tom,2019-06-23
26337274,80.0,"Brooklyn, East Flatbush",Flatbush Fabulous,entire_home/apt,Christopher,2019-03-24
26337439,350.0,"Manhattan, Midtown",3 Bed / 1.5 Bath Huge Midtown Apt!,entire_home/apt,Alex,2019-06-09
26337617,85.0,"Brooklyn, Bergen Beach",Express to NYC - beautiful 1 bedroom apartment,entire_home/apt,Bernarda,2019-07-08
26338854,135.0,"Manhattan, Harlem","The Grange Place- private apartmt 
w/1 bedrm/1bath",entire_home/apt,Mich,2019-06-13
26351621,120.0,"Brooklyn, Fort Greene",Modern Home on the Park,entire_home/apt,Owen,2019-06-14
26351877,90.0,"Queens, Long Island City",DaDukes Milky way,private_room,Alberto,2019-06-10
26352984,99.0,"Brooklyn, Crown Heights",Quiet place w/ private bathroom,private_room,Marine,2019-06-24
26353304,53.0,"Brooklyn, Flatbush","SPACIOUS, HIGH CELING, MODERN ROOM IN BROOKLYN",private_room,Rauf,2019-07-05
26355142,120.0,"Manhattan, Hell's Kitchen",Private bedroom w/pvt entrance near Times sq. 42D,private_room,John,2019-06-14
26355170,250.0,"Brooklyn, Greenpoint",Charming Brooklyn oasis,entire_home/apt,Roger,2019-05-19
26355272,30.0,"Queens, Long Island City",Place for solo traveler (girls only) in LIC,shared_room,Lucy,2019-07-01
26356082,140.0,"Brooklyn, Greenpoint",Entire Greenpoint / North Williamsburg Gem,entire_home/apt,Lola,2019-05-25
26356921,99.0,"Manhattan, Hell's Kitchen",Cozy private room in the center of NYC 23B2,private_room,John,2019-04-26
26357357,80.0,"Manhattan, Upper East Side",Private cozy Room near Central Park & Museum Mile,private_room,Tarry,2019-05-04
26357377,200.0,"Manhattan, Murray Hill",Spacious Midtown one bedroom,entire_home/apt,Stanley,2019-05-23
26358309,50.0,"Queens, Ditmars Steinway",Beautiful & Quiet Room in Astoria Ditmars New York,private_room,Sabine,2019-05-29
26358423,85.0,"Manhattan, East Harlem",Cozy Private Room near Central Park,private_room,Taina,2019-06-23
26358530,50.0,"Brooklyn, Bushwick",Bushwick Den,private_room,Ernesto,2019-01-01
26359068,79.0,"Queens, Ditmars Steinway","Luxury Private Room 
15 mins From Manhattan",private_room,Brock,2019-04-26
26359622,79.0,"Manhattan, Lower East Side","Studio in East Village  Manhattan, NYC",entire_home/apt,Phil,2019-06-26
26360690,130.0,"Brooklyn, Prospect-Lefferts Gardens",Peaceful Parkside Place,entire_home/apt,Jackson,2019-06-17
26361306,125.0,"Brooklyn, Flatbush",Pent House Studio Minutes From Manhattan,entire_home/apt,Sean,2019-03-24
26361403,80.0,"Queens, Rosedale",HIDDEN GEM near JFK w. PRIVATE ENTRANCE x PARKING.,entire_home/apt,Deborah,2019-06-29
26361594,100.0,"Manhattan, Harlem","Central Harlem, New York City",entire_home/apt,Lamar,2019-06-01
26362867,70.0,"Brooklyn, Williamsburg",Large Bedroom w/ PRIVATE BATHROOM,private_room,Jake,2019-06-01
26365747,125.0,"Manhattan, Hell's Kitchen",SuperHost 1 block to  Times Square NYC City Center,private_room,Julian,2019-06-19
26366437,100.0,"Brooklyn, Williamsburg",LIVING ROOM COUCH amazing Williamsburg location,shared_room,Jonny,2019-06-30
26366913,450.0,"Manhattan, SoHo",Luxury Bright Soho Loft,entire_home/apt,Courtney,2019-06-04
26371238,89.0,"Brooklyn, Brooklyn Heights",Cozy room in townhouse on tree-lined street,private_room,Jason,2019-07-06
26383405,265.0,"Brooklyn, Sunset Park",Cozy and Clean Park Slope 2 bed Apt. Hidden Gem!,entire_home/apt,Dana,2019-07-01
26383523,225.0,"Manhattan, Lower East Side",Bright Artist's Loft on the Lower East Side,entire_home/apt,Liza,2019-01-02
26385006,55.0,"Manhattan, Harlem",Harlem Historian/Musician near Columbia Room 2,private_room,Karen,2019-01-01
26385197,120.0,"Manhattan, Hell's Kitchen",Private bedroom w/ pvt entrance near Times Sq. 52E,private_room,John,2019-06-02
26385398,210.0,"Brooklyn, South Slope",Park Slope Brooklyn Penthouse Apartment,entire_home/apt,Michael,2019-06-29
26385422,599.0,"Manhattan, Midtown",NY HILTON CLUB 2 BR SUITE Luxury Holidays 2019,entire_home/apt,Mary,2019-01-03
26386244,65.0,"Brooklyn, Flatbush",Cozy private room in sunny Brooklyn apartment,private_room,Jennifer,2019-04-24
26387138,70.0,"Manhattan, Washington Heights",Spacious New York bedroom!,private_room,Kathryn,2019-05-05
26387184,80.0,"Manhattan, Harlem",Cozy apartment in the heart of South Harlem,entire_home/apt,Jen,2019-01-07
26387674,110.0,"Brooklyn, Bedford-Stuyvesant",Cozy Entire Floor Private 2 Bedroom & Bath,private_room,Nuno,2019-06-23
26388933,38.0,"Brooklyn, Bedford-Stuyvesant",Brooklyn Hostel bedroom 2. Bed 1,shared_room,Melissa,2019-06-08
26390806,125.0,"Queens, Long Island City",Cosy and Spacious New York Apartment,entire_home/apt,Maria Ivy,2019-01-03
26391060,125.0,"Manhattan, Harlem",Privet room and bathroom in luxurious apartment.,private_room,Emma,2019-06-23
26392206,180.0,"Manhattan, Midtown",Quaint One-Bedroom close to the UN !,entire_home/apt,Jenya,2019-06-23
26394592,125.0,"Brooklyn, Bedford-Stuyvesant",Ma-Don Hideaway,entire_home/apt,Lillie & Donald,2019-01-02
26394988,59.0,"Brooklyn, Clinton Hill",Gorgeous room in luxury apartment (2),private_room,Jelani,2019-06-05
26395296,110.0,"Manhattan, Upper East Side",The Yorkville Gem,shared_room,Janine,2019-07-01
26397041,300.0,"Brooklyn, East Flatbush",1940's Historic Brooklyn Townhome,entire_home/apt,Mark,2019-06-19
26398320,99.0,"Manhattan, East Village",Cozy room w/ private balcony and incredible views!,private_room,Lucia,2019-05-20
26398894,150.0,"Queens, Hollis",NYC HOME BASE: Train @ 900ft; midtown 30min!,entire_home/apt,Jeff,2019-06-22
26401639,36.0,"Brooklyn, Sheepshead Bay",Amazing Brooklyn,private_room,Myrna,2019-05-17
26408958,149.0,"Manhattan, Harlem",Spacious Room and PRIVATE bath in Harlem Townhouse,private_room,Byron,2019-05-08
26409175,51.0,"Brooklyn, Williamsburg","1BR in Newly Renovated Apartment - Rm B, Bushwick!",private_room,Ada,2019-05-23
26410121,70.0,"Brooklyn, Williamsburg",Welcoming Brooklyn Artist's Room in Williamsburg,private_room,Floriana,2019-03-11
26410307,49.0,"Brooklyn, Williamsburg","1BR in Newly Renovated Apartment - Rm C, Bushwick!",private_room,Ada,2019-06-09
26414834,55.0,"Manhattan, Hell's Kitchen",Enjoy this cozy private room near Times Sq. 53E4,private_room,John,2019-05-30
26415648,65.0,"Manhattan, Hell's Kitchen",Stay in this sunny private room near Times Sq 41D3,private_room,John,2019-05-25
26417009,38.0,"Brooklyn, Bedford-Stuyvesant",Ladies Bedroom Bed 2,shared_room,Melissa,2019-06-23
26417485,44.0,"Brooklyn, Prospect-Lefferts Gardens",A get away home,entire_home/apt,Gardell,2019-06-15
26417856,345.0,"Brooklyn, Bedford-Stuyvesant",Magic Waters - Brooklyn Refuge,entire_home/apt,Paul,2019-06-22
26419291,38.0,"Brooklyn, Bedford-Stuyvesant",Brooklyn Hostel Bedroom 2. Bed 3,shared_room,Melissa,2019-06-28
26420626,38.0,"Brooklyn, Bedford-Stuyvesant",Ladies bedroom Bed 4,shared_room,Melissa,2019-07-04
26420986,119.0,"Manhattan, Upper West Side",Cute studio in the Upper West Side.,entire_home/apt,Ai,2019-05-27
26421624,71.0,"Queens, Long Island City",Cozy Long Island City Studio close to Manhattan,entire_home/apt,Izi,2019-06-29
